title,price
Lenovo X270 12.5 1920x1080 i5-6200U 16GB 960SSD M.2 NVME WIN10Pro WEBCAM RENEW [refurbished],379.23
"15.6"" A516MA N4020 8GB 512GB SSD FHD Windows 10 Portatīvais dators",379.99
"14"" Probook 640 G4 i5-8250U 4GB 256GB SSD Windows 10 Professional Portatīvais dators",379.99
Dell e7480 i5-6300U 8GB 240GB SSD Windows 10 Professional Portatīvais dators,379.99
"14"" ThinkPad T480 i5-8350U 8GB 256GB SSD Windows 10 Professional",379.99
"14 "" Latitude 7480 i5-7300 16GB 256GB SSD Windows 10 Professional Portatīvais dators",379.99
"15'6"" Lenovo L570 i5-6300u 8GB 480GB SSD Windows 10 Professional Portatīvais dators",379.99
"14"" Lenovo T460 i5-6300U 8GB 960GB SSD Windows 10 Professional Portatīvais dators",379.99
Dell Lattitude E5470 i5-6300U 8GB 480GB SSD Windows 10 Professional ReNew Portatīvais dators,379.99
Dell e7480 i5-6300U 4GB 480GB SSD Windows 10 Professional Portatīvais dators,379.99
"Lenovo IdeaPad 3 15ITL6 i3-1115G4 15.6"" FHD IPS 300nits Anti-glare 8GB Soldered DDR4-3200 256GB SSD M.2 2242 PCIe 3.0x4 NVMe Intel UHD Graphics Windows 11 Home in S mode 82H801QPPB Arctic Grey Portatīvais dators",380.0
Dell 7300,382.0
Dell 7300,382.0
HP 430 G5 13.3 1920x1080 i5-8250U 8GB 480SSD M.2 NVME WIN10Pro WEBCAM RENEW [refurbished],382.15
"Asus ExpertBook P1510CJA-EJ453 Portatīvais Dators Intel Core i3 / 4GB / 256GB / 15.6"" / DOS",382.95
"HP x360 1030 G3 13.3 1920x1080 i5-8350U 8GB 128SSD M.2 NVME WIN10Pro, atjaunots",383.8
Dell 5480,383.8
"Dynabook Satellite Pro C40-G-109 5205U Notebook 14"" HD Intel® Celeron® 4 GB DDR4-SDRAM 128 GB SSD Wi-Fi 5 (802.11ac) Windows 10 Pro Blue New Repack/ Repacked New Repack/ Repacked New Repack/ Repacked New Repack/ Repacked New Repack/ Repacked N",385.0
"Asus E410MA-EK1945 4 GB 256 GB SSD 14"" Full HD Intel Celeron",385.99
"DELL 5490 14 Touch 1920x1080 i5-8350U 8GB 256SSD M.2 NVME WIN11Pro, atjaunots",387.0
HP 15s-eq2152nw,387.0
"14"" Dell E5490 i5-7300U 4GB 512GB SSD Windows 10 Professional Portatīvais dators",387.44
Asus X515KA (N4500),388.49
"DELL E5580 15.6 1920x1080 i5-6200U 32GB 1TB SSD M.2 NVME WIN10Pro, atjaunots",388.55
ASUS A416 FHD Intel® Celeron N4020 4GB 128 SSD with Microsoft 365 Personal 1-year included,388.95
HP 250 G9,389.0
"MacBook Pro 2014 Retina 13"" - Core i5 2.6GHz / 8GB / 128GB SSD (Atjaunināts, stāvoklis kā jauns)",389.0
"HP 840 G2 i5-5300U 8GB 960GB SSD Windows 10 Professional 14""",389.54
Toshiba B65 i7-5500U 16GB 120GB SSD Windows 10 Professional,389.99
"15.6"" Acer Extensa Celeron N4500 8GB 960GB SSD FHD Windows 10 Professional",389.99
"14"" Ideapad 3 Ryzen 3 4300U 4GB 256GB SSD Windows 10 Professional Portatīvais dators",389.99
15'6 Lenovo L570 i5-6300u 4GB 480GB SSD Windows 10 Professional Portatīvais dators,389.99
"14 "" Ideapad 3 Ryzen 3 3250U 4GB 128GB SSD Windows 10 Portatīvais dators",389.99
"Portatīvais dators 14"" 3400 Vostro i3-1115G4 8GB 256GB SSD Windows 10 Professional",389.99
"14"" Probook 640 G4 i5-8250U 8GB 256GB SSD Windows 10 Professional Portatīvais dators",389.99
"15.6"" Ideapad 3 Ryzen 3 5425U 8GB 256GB SSD FHD Windows 11 15ABA7 Portatīvais dators",389.99
"15.6"" 255 G9 Ryzen 3 5425U 8GB 256GB SSD FHD Windows 10",389.99
"14"" V14-ADA Ryzen 3 3250U 4GB 256GB SSD Windows 10 Portatīvais dators",389.99
Toshiba B35 i3-5005U 16GB 120GB SSD Windows 10 Professional (Renew) Portatīvais dators,389.99
"17.3"" V17 G2 ITL 7505 GOLD 4GB 256GB SSD Windows 10 Portatīvais dators",389.99
"15.6"" Fujitsu A576 i5-6200 16GB 1TB SSD Windows 10 Pro Portatīvais dators",389.99
"14"" 5490 i5-7300U 4GB 1TB SSD Windows 10 Professional Portatīvais dators",389.99
Dell M4800,391.0
Dell 5480,392.35
Dell Latitude 5480,392.35
HP EliteBook x360 1030 G3,393.3
Dell 5480,393.3
"Prestigio SmartBook 141 C7,14.1"" , 4/128GB, Windows 10 home",394.5
Acer TravelMate P2 TMP215-41-G2-R7YM,395.5
"14"" Dell e5480 i5-6300 8GB 960GB SSD FHD Windows 10 Professional Portatīvais dators",395.84
HP 830 G5,396.0
Dell 7300,396.0
"14"" Dell E5490 i5-7300U 8GB 512GB SSD Windows 10 Professional Portatīvais dators",397.94
Dell 5480,398.05
Lenovo Yoga 370 13.3 Touch 1920x1080 i5-7300U 8GB 512SSD M.2 NVME WIN10Pro WEBCAM RENEW,398.05
Dell Latitude 5480,398.05
"15.6"" Ideapad 3 Ryzen 3 3250U 8GB 256GB SSD Windows 10 Portatīvais dators",398.99
Lenovo Chromebook IdeaPad Slim 3i 15.6 Inch 8/128GB Chrome OS QWERTZ,399.0
Lenovo IdeaPad Slim 3 15AMN8 82XQ006WPB,399.0
"17.3"" V17 G2 ITL 7505 GOLD 8GB 256GB SSD Windows 10",399.99
"14"" Latitude 7480 i5-7300 16GB 512GB SSD Windows 10 Professional Portatīvais dators",399.99
"15.6"" A516MA N4020 8GB 1TB SSD FHD Windows 10 Portatīvais dators",399.99
"14"" ThinkPad T480 i5-8350U 8GB 512GB SSD Windows 10 Professional",399.99
"14"" V14 G2 ALC Ryzen 3 5300U 4GB 256GB SSD Windows 10 Portatīvais dators",399.99
"14"" Lenovo L470 i5-6200U 16GB 960GB SSD Windows 10 Professional Portatīvais dators",399.99
"17.3"" Ideapad 3 Gold 6305 4GB 128GB SSD Windows 11 17ITL6 Portatīvais dators",399.99
Dell e7480 i5-6300U 8GB 480GB SSD Windows 10 Professional Portatīvais dators,399.99
"14"" Latitude 7480 i5-7300 4GB 1TB SSD Windows 10 Professional Portatīvais dators",399.99
14'' Probook 640 G4 i5-8250U 4GB 512GB SSD Windows 10 Professiona Portatīvais dators,399.99
"14"" 5490 i5-7300U 8GB 1TB SSD Windows 10 Professional Portatīvais dators",399.99
DELL Latitude 7290 i5-8350U 12.5 HD 8GB RAM 256GB SSD WebCam Win 11 Pro,400.0
DELL Precision M4800 i7-4810MQ 15.6 FHD 8GB RAM 256GB SSD NVIDIA K2100M Win10PRO,400.0
Dell 5480,401.85
Dell Latitude 5480,401.85
"DELL 5400 14 1920x1080 i5-8365U 8GB 512SSD M.2 NVME WIN11Pro WEBCAM, atjaunots",402.0
"Acer Aspire 3 15.6"", i3, 8 GB, 256 GB, W11S, silver - Notebook",402.0
"HP 255 G8 Notebook 39.6 cm (15.6"") Full HD AMD Ryzen™ 3 8 GB DDR4-SDRAM 256 GB SSD Wi-Fi 5 (802.11ac) Windows 11 Home Black Portatīvais dators",402.1
Dell Vostro 15 3520,406.0
HP 430 G5 SFF i5-8250U/16GB/SSD 240GB/Win11 Pro ATJAUNINĀJUMS,406.0
"Piezīmju Grāmatiņa Acer Chromebook CB314-2H-K9DB Mediatek MT8183 32 GB 14"" 4 GB RAM AZERTY AZERTY",406.05
Acer TravelMate P2 TMP215-53-36VS,407.37
"14"" Dell E5490 i5-7300U 16GB 256GB SSD Windows 10 Professional Portatīvais dators",408.44
Asus Vivobook D515 (D515DA-BQ1606W),409.0
"14"" Lenovo T450s i5-5300u 8GB 960GB SSD Windows 10 Professional Portatīvais dators",409.49
"15.6"" V15-ADA Ryzen 3 3250U 4GB 256GB SSD Windows 10 Professional Portatīvais dators",409.49
"15.6"" HP 650 G1 i5-4300M 8GB 960GB SSD Windows 10 Professional Portatīvais dators",409.49
"15.6"" Ideapad 3 Ryzen 3 5425U 8GB 512GB SSD FHD Windows 11 15ABA7 Portatīvais dators",409.99
HP 250 G9,409.99
"14"" V14 G2 ALC Ryzen 3 5300U 8GB 256GB SSD Windows 10 Portatīvais dators",409.99
Portatīvais dators Lenovo L570 i5-6300u 8GB 960GB SSD 15'6 1600 x 900; Windows 10 Professional,409.99
15'6 Lenovo L570 i5-6300u 4GB 960GB SSD Windows 10 Professional Portatīvais dators,409.99
"14"" 3401 Vostro i3-1005G1 4GB 1TB SSD Windows 10 Professional Portatīvais dators",409.99
"14"" ThinkPad T480 i5-8350U 16GB 256GB SSD Windows 10 Professional",409.99
HP Folio Ultrabook G1 M3-6Y30 8GB 960GB SSD Windows 10 Professional ReNew Portatīvais dators,409.99
"15.6"" 255 G9 Ryzen 3 5425U 8GB 512GB SSD FHD Windows 10",409.99
Dell Lattitude E5470 i5-6300U 4GB 960GB SSD Windows 10 Professional ReNew Portatīvais dators,409.99
"14"" Latitude 7480 i5-7300 8GB 1TB SSD Windows 10 Professional Portatīvais dators",409.99
Dell e7480 i5-6300U 4GB 960GB SSD Windows 10 Professional Portatīvais dators,409.99
Asus X515JA-BQ3018,410.0
DELL Precision M4800 I7-4810MQ 8GB 256GB 15.6 nVidia K2100M Win10PRO,410.0
HP EliteBook x360 1030 G3,412.3
"ASUS E410MA-EK1323WS Celeron N4020 14.0"" FHD220nits AG LED Backlit 4GB DDR4 SSD128GB UHD Graphics 600 WLAN+BT Cam 42WHrs W11 Black Portatīvais dators",414.54
"Lenovo IdeaPad 3 15ALC6 Ryzen 5 5500U 15.6"" FHD IPS 300nits Anti-glare 8GB Soldered DDR4-3200 512GB SSD",415.0
"Notebook|ACER|Aspire 3|A315-24P-R63K|CPU 7320U|2400 MHz|15.6""|1920x1080|RAM 8GB|DDR5|SSD 256GB|AMD Radeon Graphics|Integrated|ENG|Windows 11 Home in S Mode|Pure Silver|1.8 kg|NX.KJDEL.005 Portatīvais dators",415.99
Dell M4800,416.0
Dell Latitude 5480,417.05
Dell 5480,417.05
"Nešiojamas kompiuteris Lenovo V15 IGL 15.6"" Intel Celeron N4020 8GB RAM 256GB SSD FHD",418.13
"15.6"" ExpertBook P1 i3-1115G4 16GB 256GB SSD Windows 11 Professional P1512CEA",419.99
"14"" Lenovo 14-IIL i3-1005G1 8GB 256GB SSD Windows 10 Professional Portatīvais dators",419.99
"14"" 3401 Vostro i3-1005G1 8GB 1TB SSD Windows 10 Professional Portatīvais dators",419.99
"15.6"" Vostro 3501 i3-1005G1 4GB 256GB SSD Windows 10 Professional",419.99
Dell Lattitude E5470 i5-6300U 4GB 120GB SSD Windows 10 Professional ReNew Portatīvais dators,419.99
"14"" Lenovo Yoga 520 i5-8250U 4GB 128GB SSD Windows 10 Portatīvais dators",419.99
"15.6"" Lenovo Ideapad 3 i3-1005G1 8GB 256GB SSD Windows 10 Portatīvais dators",419.99
"15.6"" V15-ADA Ryzen 3 3250U 8GB 256GB SSD Windows 10 Professional Portatīvais dators",419.99
Dell Lattitude E5470 i5-6300U 8GB 960GB SSD Windows 10 Professional ReNew Portatīvais dators,419.99
"14"" Probook 640 G4 i5-8250U 8GB 512GB SSD Windows 10 Professional Portatīvais dators",419.99
14'' Probook 640 G4 i5-8250U 16GB 256GB SSD Windows 10 Professional Portatīvais dators,419.99
HP Laptop 14s-dq3023no (7Y0M2EA),420.0
Asus Vivobook Go 15 L510 (L510KA-EJ283W),420.0
"Maxcom mBook15DG, 15,6"", Intel Celeron J4125, 8GB, SSD 256GB, Windows 11 Home",420.0
Dell 5480,420.85
Dell Latitude 5480,420.85
Dell 7300,421.0
Dell 5480,421.8
"Noteb.Lenovo IdeaPad 1 15AMN7, Cloud Grey, W11H, SWE",425.0
"Notebook|LENOVO|IdeaPad|Slim 3 15AMN8|CPU Ryzen 3|7320U|2400 MHz|15.6""|1920x1080|RAM 8GB|DDR5|SSD 512GB|AMD Radeon 610M Graphics|Integrated|ENG|Card Reader SD|Blue|1.62 kg|82XQ006XPB Portatīvais dators",425.0
Asus X515JA-BQ3024W,428.0
Asus Vivobook X515JA-BQ2625W,428.0
Asus VivoBook 14 E410,428.33
Asus P1512CEA-EJ0488X Slate Grey,429.0
"MacBook Air 2017 13"" - Core i5 1.8GHz / 8GB / 128GB SSD (Atjaunināts, stāvoklis kā jauns)",429.0
"14"" Dell E5490 i5-7300U 16GB 512GB SSD Windows 10 Professional Portatīvais dators",429.44
"14"" Pavilion x360 Touch 2in1 i3-1125G4 8GB 128GB SSD Winodws 11",429.99
"14"" Ideapad 3 Ryzen 3 5300U 8GB 512GB SSD Windows 10 Portatīvais dators",429.99
Dell Latitude 7490 i7-8650U 16GB 512GB Win10P,429.99
"17.3"" Ideapad 3 AMD 3020e 4GB 1TB HDD Windows 10 17ADA05",429.99
"14"" 5490 i5-7300U 16GB 1TB SSD Windows 10 Professional Portatīvais dators",429.99
"Portatīvais dators 14"" V330 i5-8250U 8GB 128GB SSD Windows 10 Professional",429.99
"14"" Lenovo Ideapad 3 i3-1115G4 8GB 256GB SSD Windows 10 Portatīvais dators",429.99
Lenovo IdeaPad 3 15ADA6,430.0
HP 255,430.0
"14"" Ideapad 3 i3-1005G1 4GB 128GB SSD Windows 10 Portatīvais dators",430.49
HP 15s-fq2619nw,431.1
Dell Vostro 15 3520,432.0
Asus Chromebook Flip CR1 CR1100,433.0
Asus Chromebook CX15 (CX1500CNA-EJ0125),435.0
Asus X515EA-BQ1221W,438.21
"Lenovo IdeaPad 3 15ITL6 i3-1115G4 15.6"" FHD IPS 300nits AG 8GB DDR4 3200 SSD512 Intel UHD Graphics WLAN+BT Win11 Arctic Grey Portatīvais dators",439.0
HP 240 G9,439.0
"Lenovo ThinkPad T480s 14"" FHD Intel® Core™ i5-8350U, 8GB RAM, 256GB SSD, Wi-Fi 5 (802.11ac), ENG, Windows 10 Pro Rūpnieciski atjaunots",439.0
"Lenovo IdeaPad 1 15AMN7, 15.6'', FHD, Ryzen 3, 8 GB, 256 GB, Radeon 610M, SWE, cloud gray",439.0
"14"" Dell E5490 i5-7300U 4GB 960GB SSD Windows 10 Professional Portatīvais dators",439.94
"15.6"" Vivobook X1500EA i3-1115G4 8GB 256GB SSD FHD IPS Windows 11",439.99
"14"" ThinkPad T480 i5-8350U 8GB 1TB SSD Windows 10 Professional",439.99
"14"" Latitude 7480 i5-7300 16GB 1TB SSD Windows 10 Professional Portatīvais dators",439.99
"15.6"" 250 G9 i3-1215U 8GB 256GB SSD FHD Windows 11 Portatīvais dators",439.99
"14"" Probook 640 G4 i5-8250U 4GB 1TB SSD Windows 10 Professional Portatīvais dators",439.99
"15.6"" Vostro 3501 i3-1005G1 8GB 256GB SSD Windows 10 Professional",439.99
Lenovo V15-IIL i3-1005G1 4GB 512GB SSD NOOS Portatīvais dators,440.99
Lenovo Ideapad 3 i3-1005G1 8GB 256GB SSD W10 Portatīvais dators,440.99
Hewlett-Packard 597A5EA_16,442.96
"Prestigio SmartBook 141 C6,14.1"" , 128GB, Windows 10 PRO",444.96
HP Chromebook 14A -NA0023NF,445.34
Lenovo Yoga 370 13.3 Touch 1920x1080 i5-7300U 8GB 1TB SSD M.2 NVME WIN10Pro WEBCAM RENEW,445.55
Laptop mBook14 dark gray Portatīvais dators,446.9
"17.3"" 17-cn N4020 8GB 256GB SSD FHD IPS Windows 11 Portatīvais dators",449.99
"HP 250 G9, Intel Core i3-1215U, 15.6"" FHD, 8GB DDR4, 256GB SSD, Intel UHD, WiFi, Windows 11 Home",449.99
"14"" X509JA i3-1005G1 8GB 256GB SSD Windows 10",449.99
"14"" ThinkPad T480 i5-8350U 16GB 512GB SSD Windows 10 Professional",449.99
"Portatīvais dators 14"" Ideapad 3 Ryzen 5 5500U 8GB 1TB HDD FHD Windows 11 14ALC6",449.99
"15.6"" 255 G9 Ryzen 3 5425U 8GB 1TB SSD FHD Windows 10",449.99
"15.6"" Lenovo Ideapad 3 i3-10110U 8GB 256GB SSD Windows 10 Portatīvais dators",449.99
"14"" Probook 640 G4 i5-8250U 8GB 1TB SSD Windows 10 Professional Portatīvais dators",449.99
"Noteb.Acer Aspire 3 15 A315-56, melns, W11H, SWE",450.0
"14"" Dell E5490 i5-7300U 8GB 960GB SSD Windows 10 Professional Portatīvais dators",450.44
Laptop mBook14 light gray Portatīvais dators,450.9
"14"" Ideapad 3 Ryzen 5 3500U 8GB 512GB SSD Windows 10 Portatīvais dators",451.49
"14"" Ideapad 3 Ryzen 3 5300U 8GB 256GB SSD Windows 10 Portatīvais dators",451.49
Microsoft Surface Go 2 (TGF-00003),453.99
Lenovo IdeaPad 1 14IGL05,454.0
"Samsung Intel Celeron N4500 64 GB 14"" 4 GB RAM",454.99
"Lenovo IdeaPad 5 15ALC05 Ryzen 5 5500U 15.6"" FHD IPS 300nits AG 8GB DDR4 3200 SSD512 NVMe AMD Radeon Graphics NoOS Platinum Grey Portatīvais dators",455.0
HP Laptop 15s-eq1052no (7M4A5EA),456.0
Lenovo IdeaPad Slim 3 15AMN8 82XQ009ULT,456.0
Asus 90NB0TY1-M01VP0,457.2
"Dynabook Satellite Pro C50-H-101 15.6"" FHD Intel® Core™ i5-1035G1, 8GB RAM, 256GB SSD, Wi-Fi 5 (802.11ac), ENG, Windows 10 Pro",459.0
HP 15s-eq2038no 89R75EA,459.0
HP EliteBook x360 1030 G3,459.8
"14"" Ideapad 3 Ryzen 3 4300U 8GB 256GB SSD Windows 10 Professional 14ARE05 Portatīvais dators",459.99
"15.6"" Vivobook X1500EA i3-1115G4 8GB 512GB SSD FHD IPS Windows 11",459.99
15.6 250 G9 i3-1215U 8GB 512GB SSD FHD Windows 11 Portatīvais dators,459.99
"15.6"" Lenovo Ideapad 3 i3-1115G4 8GB 512GB SSD Windows 11 Portatīvais dators",459.99
"14"" Lenovo Ideapad 3 i3-1115G4 8GB 256GB SSD Windows 11 Portatīvais dators",459.99
"15.6"" Ideapad 3 Ryzen 3 3250U 8GB 512GB SSD Windows 10 Portatīvais dators",459.99
Lenovo Ideapad 3 i5-1135G7 8GB 512GB SSD Windows 10 Portatīvais dators,459.99
"14"" Ideapad 5 Ryzen 3 5300U 8GB 256GB SSD Windows 10 Portatīvais dators",459.99
"15.6"" V15 G2 ALC Ryzen 5 5500U 8GB 256GB SSD Windows 10 Portatīvais dators",459.99
"14"" V15 G2 Ryzen 3 5300U 4GB 256GB SSD Windows 10 Portatīvais dators",459.99
14' Lenovo V14 G2 i3-1115G4 8GB 512GB SSD NOOS Portatīvais dators,459.99
"14"" 3400 Vostro i3-1115G4 16GB 512GB SSD Windows 10 Professional Portatīvais dators",459.99
"15.6"" Lenovo Ideapad 3 i3-10110U 8GB 512GB SSD Windows 10 Portatīvais dators",461.99
"15.6"" Lenovo V15 G2 i3-1115G4 8GB 512GB SSD Windows 10 Portatīvais dators",461.99
"Asus VivoBook 15 X515JA-BQ409T Portatīvais Dators Intel Core i5 / 4GB / 256GB / 15.6"" / Windows 10 Home",463.95
"Portatīvais dators HP 14s-dq4001ny i5-1155G7, 14.0 FHD AG, 8GB, 256GB, No ODD, W11H6",464.94
Asus Vivobook Go 14 L410 (L1404FA-NK176W),466.0
Lenovo IdeaPad 3 82KU00YWUS,467.0
Dell Latitude 5480,468.35
Dell 5480,468.35
Lenovo IdeaPad 3 17ABA7 (82RQ002QPB),468.73
Dell Vostro 15 3535,469.0
LENOVO ThinkPad T470 i5-6300U 14.0 FHD 4GB 128GB Win10 PRO,469.0
Lenovo Chromebook IdeaPad 3i Slim 15.6 Inch 4/64GB Chrome OS,469.25
"Portatīvais dators 15.6"" Pavilion Ryzen 5 3500U 8GB 256GB SSD FHD Windows 10",469.99
"14"" X509JA i3-1005G1 8GB 512GB SSD Windows 10",469.99
"17.3"" 17-cn N4020 8GB 512GB SSD FHD IPS Windows 11 Portatīvais dators",469.99
"15.6"" Vivobook X1500EA i3-1115G4 16GB 256GB SSD FHD IPS Windows 11",469.99
"Portatīvais dators 17.3"" Ideapad 3 Gold 7505 8GB 512GB SSD Windows 10",469.99
"15.6"" Vostro 3501 i3-1005G1 8GB 512GB SSD Windows 10 Professional",469.99
"17.3"" 17-cn N5030 8GB 512GB SSD Windows 11 Portatīvais dators",469.99
"14"" Ideapad 3 Ryzen 5 3500U 8GB 256GB SSD Windows 10 Portatīvais dators",469.99
Dell Vostro 14 3420,470.0
"14"" Lenovo Ideapad 3 i3-1115G4 8GB 512GB SSD Windows 10 Portatīvais dators",472.49
"15.6"" V15 G2 Ryzen 3 5300U 8GB 256GB SSD Windows 10 Portatīvais dators",472.49
"15.6"" V15 G2 Ryzen 3 5300U 8GB 256GB SSD Windows 10 Professional Portatīvais dators",472.49
HP 250 G9,475.32
Lenovo 300W Gen 3,477.17
Lenovo Yoga 370 13.3 Touch 1920x1080 i5-7300U 8GB 128SSD M.2 NVME WIN10Pro WEBCAM RENEW [refurbished],477.41
Asus X515EA-BQ1877,479.0
"15.6"" V15 G2 ALC Ryzen 5 5500U 8GB 512GB SSD Windows 10 Portatīvais dators",479.99
"14"" ThinkPad T480 i5-8350U 16GB 1TB SSD Windows 10 Professional",479.99
"14"" ThinkPad E14 G2 Ryzen 3 4300U 8GB 256GB SSD Windows 10 Professional Portatīvais dators",479.99
"14"" Probook 640 G4 i5-8250U 16GB 1TB SSD Windows 10 Professional Portatīvais dators",479.99
"15.6"" Ideapad 3 Ryzen 3 5425U 8GB 1TB SSD FHD Windows 11 15ABA7",479.99
"14 "" Ideapad 3 Ryzen 3 5300U 8GB 256GB SSD Windows 10 Portatīvais dators",479.99
Lenovo IdeaPad 1 15ADA7,480.44
Lenovo IdeaPad Slim 3 82XA0011MX,481.0
"14"" Dell E5490 i5-7300U 16GB 960GB SSD Windows 10 Professional Portatīvais dators",481.94
"Dell Inspiron 15 3511, i3-1115G4, 15,6"" FHD WVA Matt, 8GB DDR4 3200, SSD256, Intel Iris Xe Graphics, Win11",481.95
"Notebook|LENOVO|IdeaPad|3 15ALC6|CPU 5700U|1800 MHz|15.6""|1920x1080|RAM 8GB|DDR4|3200 MHz|SSD 512GB|AMD Radeon Graphics|Integrated|ENG|Grey|1.65 kg|82KU00W4PB Portatīvais dators",483.0
Lenovo 300e,485.09
HP 14a-na0023ns,485.13
Asus Expertbook B1 / 14” FHD/ I3-1115G4/ 8GB/ 256GB SSD/ W11P/ 3Y,488.0
Asus F1500EA-EJ3100,489.62
Lenovo Yoga 370 13.3 Touch 1920x1080 i5-7300U 8GB 256SSD M.2 NVME WIN10Pro WEBCAM RENEW [refurbished],489.68
"15.6"" Vivobook X1500EA i3-1115G4 16GB 512GB SSD FHD IPS Windows 11",489.99
"14"" ThinkPad E14 G2 Ryzen 3 4300U 8GB 512GB SSD Windows 10 Professional Portatīvais dators",489.99
"15.6"" Ideapad 3 Ryzen 5 3500 12GB 512GB SSD Windows 10 Portatīvais dators",489.99
15.6 Vivobook X1500EA i3-1115G4 8GB 1TB SSD FHD IPS Windows 11,489.99
"Portatīvais dators 17.3"" Ideapad 3 Ryzen 3 3250U 8GB 512GB SSD Windows 10",489.99
Dell e7480 i5-6300U 16GB 120GB SSD Windows 10 Professional Portatīvais dators,489.99
"14"" Ideapad 3 Ryzen 3 5300U 8GB 256GB SSD Windows 11 Portatīvais dators",489.99
"15.6"" Vostro 3501 i3-1005G1 8GB 1TB SSD Windows 10 Professional",489.99
"DELL Latitude 5414 i7-6600U 14.0 HD 16GB RAM 512GB SSD Win 10 Pro, atjaunots",490.0
Acer TravelMate P2 TMP215-41-G2-R5NS,490.42
Asus ExpertBook B5 B5402CBA-KI1126X,491.0
Chuwi FreeBook CWI558,491.0
"HP 15S-EQ1161NS Full HD AMD Athlon Silver 3050U 8 GB 15,6""",491.63
HP Laptop 15s-fq3017no (77Z66EA),493.0
HP 15S-EQ2804NW,493.0
Lenovo L570 i5-6300U 8GB 120GB SSD Microsoft Windows 10 Professional (Renew) Portatīvais dators,493.49
"14"" Ideapad 5 4500U 8GB 256GB SSD Windows 10 Portatīvais dators",493.49
"15.6"" 15-dw i5-1035G1 8GB 512GB SSD Windows 10 Portatīvais dators",493.49
Lenovo IdeaPad 1 15AMN7 82VG00FVLT,496.0
Dell Vostro 15 3520,496.0
Dell Vostro 14 3430,496.0
"HP 15SFQ4060NS ATHLON3050 8GB 256GB 15.6""",496.29
HP 15s-EQ3224NW Ryzen 5 5625U,497.53
Asus Expertbook B1500CEAE-BQ2251W,498.0
"LENOVO V14 GEN2 ALC/ 14.0"" FHD/ R5-5500U/ 8 GB/ 256 GB/ W11H/ 2YR / FI",499.0
ASUS ExpertBook P1 15.6” FHD/ I5-1135G7 / 8GB / 512GB SSD / W11P/ 2Y/EN,499.0
Asus P1512CEA-EJ0489X Slate Grey,499.0
"HP EliteBook 850 G6 15.6"" FHD Intel® Core™ i7-8650U, 8GB RAM, 256GB SSD, Wi-Fi 5 (802.11ac), ENG, Windows 10 Pro",499.0
LENOVO ThinkPad T460 i5-6300U 14.0 FHD 8GB 256GB Win10 PRO,499.0
"DELL Latitude 7290 i5-8350U 12.5 HD 8GB RAM 128GB SSD WebCam Win 11 Pro, atjaunots",499.0
"14"" V14IIL i5-1035G1 8GB 256GB SSD Windows 10 Portatīvais dators",499.99
"15.6"" 250 G9 i3-1215U 8GB 1TB SSD FHD Windows 11 Portatīvais dators",499.99
"14"" 3400 Vostro i3-1115G4 16GB 1TB SSD Windows 10 Professional",499.99
"15.6"" Ideapad 5 i5-1035G1 8GB 256GB SSD Windows 10 Portatīvais dators",499.99
"Portatīvais dators 14"" Ideapad 3 Ryzen 5 5500U 12GB 256GB SSD FHD Windows 10 14ALC6",499.99
Dell Vostro 3420,500.0
HP 15s 6Y7X5EA|5M2,500.0
HP 15-EF2126WM (4J771UA#ABA),503.0
"15.6"" V15-ADA Ryzen 5 3500 4GB 256GB SSD Windows 10 Professional Portatīvais dators",503.99
Asus P1412CEA i5-1135G7,504.0
"Noteb.Lenovo IdeaPad 1 15AMN7, Cloud Grey, W11H, SWE",505.0
"Dell Vostro 14 3420, 14"", WVA, FHD, 1920 x 1080, Anti-glare, Intel Core i3, i3-1215U, 8 GB, DDR4, SSD 256 GB, Intel UHD Graphics, Windows 11 Home, ENG, Black",507.0
HP 240 G9 (6A1F4EA),507.0
HP 250 G9,507.02
Dell Vostro 15 3535,508.0
HP 255 G9,508.4
"15.6"" Lenovo ideapad 3 R5 5500 16GB 512GB SSD Windows 10 Portatīvais dators",509.99
Dell e7480 i5-6300U 16GB 240GB SSD Windows 10 Professional Portatīvais dators,509.99
"14"" Ideapad 5 4500U 8GB 512GB SSD Windows 10 Portatīvais dators",509.99
"15.6"" Ideapad 3 Ryzen 5 5500U 8GB 512GB SSD Windows 10 Portatīvais dators",509.99
HP 255 G9 Ryzen 3 5425U / 8 GB / 256 GB (6S6F7EA) 6S6F7EAAKD,512.08
Lenovo 14W GEN 2,512.91
HP 15s-eq2007nw (402N5EA),514.14
Lenovo Yoga 370 13.3 Touch 1920x1080 i5-7300U 8GB 512SSD M.2 NVME WIN10Pro WEBCAM RENEW [refurbished],514.23
"15.6"" V15-ADA Ryzen 5 3500 8GB 256GB SSD Windows 10 Professional Portatīvais dators",514.49
HP Laptop 14s-dq2026no (7Y413EA),518.0
"Lenovo IdeaPad 5 15ALC05 Ryzen 5 5500U 15.6"" FHD IPS 300nits AG 8GB DDR4 3200 SSD512 AMD Radeon Graphics Win11 Platinum Grey Portatīvais dators",518.55
Acer Extensa 15 EX215-31 (NX.EFTEP.00G),518.59
Asus VivoBook E1504FA-BQ184W,519.0
"MacBook Pro 2017 Retina 13"" 2xUSB-C - Core i5 2.3GHz / 8GB / 128GB SSD (Atjaunināts, stāvoklis kā jauns)",519.0
